Epoca;Train_Total;Train_Img_mse;Train_Adv_mse;Val_Total;Val_Img_mse;Val_Adv_mse
128;0.006126694314713989;0.006126694314713989;13.339362825666155;0.006411818088963628;0.006411818088963628;13.818539142608643
129;0.006902754040701049;0.006902754040701049;14.067270006452288;0.006382906227372587;0.006382906227372587;14.494764566421509
130;0.008113843921039785;0.008113843921039785;13.678380557468959;0.006576717598363757;0.006576717598363757;14.606863975524902
131;0.006117457058280706;0.006117457058280706;14.313979012625557;0.006421820959076285;0.006421820959076285;13.70312237739563
132;0.00650224754852908;0.00650224754852908;14.199582644871303;0.006270061596296728;0.006270061596296728;14.611201763153076
133;0.006891997131918158;0.006891997131918158;13.860742568969727;0.006494987639598548;0.006494987639598548;15.084138631820679
134;0.006807776567127023;0.006807776567127023;13.828629902430944;0.006427620653994381;0.006427620653994381;14.52479338645935
135;0.00605854791189943;0.00605854791189943;14.64156791142055;0.006148646934889257;0.006148646934889257;14.106942415237427
136;0.006247090907501323;0.006247090907501323;16.034573282514298;0.005968632409349084;0.005968632409349084;14.771848917007446
137;0.005970903472708804;0.005970903472708804;15.552868979317802;0.00590129941701889;0.00590129941701889;15.557344675064087
138;0.006172214435147387;0.006172214435147387;14.96414429800851;0.006051129894331098;0.006051129894331098;16.177160263061523
139;0.006734814029186964;0.006734814029186964;16.908154351370676;0.005793372285552323;0.005793372285552323;15.832106113433838
140;0.006364789791405201;0.006364789791405201;16.46683066231864;0.006018199375830591;0.006018199375830591;16.24849820137024
141;0.005702656361141375;0.005702656361141375;16.070916993277415;0.005940137314610183;0.005940137314610183;16.5157253742218
142;0.006061781929539782;0.006061781929539782;15.30937399183001;0.005784508888609707;0.005784508888609707;15.971922397613525
143;0.006373525131493807;0.006373525131493807;15.744130270821708;0.005852678557857871;0.005852678557857871;15.573405265808105
144;0.005989157461694309;0.005989157461694309;16.450891767229354;0.005883169244043529;0.005883169244043529;16.363807201385498
145;0.006106873042881489;0.006106873042881489;15.67745304107666;0.005650962819345295;0.005650962819345295;16.885019540786743
146;0.005973420105874538;0.005973420105874538;17.482997349330358;0.005537321791052818;0.005537321791052818;17.065433740615845
147;0.0061034296772309714;0.0061034296772309714;17.354556219918386;0.00554297654889524;0.00554297654889524;17.742026329040527
148;0.005464963348848479;0.005464963348848479;17.27847167423793;0.005665634758770466;0.005665634758770466;18.31148338317871
149;0.006643363806818213;0.006643363806818213;18.62489346095494;0.0055343807907775044;0.0055343807907775044;17.67213726043701
150;0.005721002484538725;0.005721002484538725;17.166125978742325;0.005509772337973118;0.005509772337973118;18.038440227508545
151;0.005621989191110645;0.005621989191110645;17.45398725782122;0.005612312583252788;0.005612312583252788;17.998238563537598
152;0.005755885637232235;0.005755885637232235;16.5964480808803;0.005507548921741545;0.005507548921741545;18.398197412490845
153;0.006138370505401066;0.006138370505401066;18.337990624564036;0.005294033675454557;0.005294033675454557;18.535321712493896
154;0.005496888088860682;0.005496888088860682;17.093376840863908;0.005469160503707826;0.005469160503707826;18.352867603302002
155;0.005419191039566483;0.005419191039566483;19.24470955984933;0.0056099697249010205;0.0056099697249010205;19.558629512786865
156;0.006145265751651355;0.006145265751651355;18.576653616768972;0.0052678537322208285;0.0052678537322208285;19.47079825401306
